contractID,symbol,expiration,strike,type,last,mark,bid,bid_size,ask,ask_size,volume,open_interest,date,implied_volatility,delta,gamma,theta,vega,rho
MSFT260213P00510000,MSFT,2026-02-13,510.00,put,0.00,95.80,93.95,61,97.65,61,0,0,2026-02-04,0.66852,-0.97265,0.00145,-0.10248,0.04098,-0.12296
MSFT260213C00515000,MSFT,2026-02-13,515.00,call,0.03,0.03,0.02,22,0.04,1,45,2797,2026-02-04,0.50267,0.00337,0.00031,-0.01861,0.00661,0.00034
MSFT260213P00515000,MSFT,2026-02-13,515.00,put,0.00,101.05,99.45,60,102.65,60,0,0,2026-02-04,0.74657,-0.96343,0.00165,-0.16620,0.05210,-0.12330
MSFT260213C00520000,MSFT,2026-02-13,520.00,call,0.02,0.04,0.03,3,0.04,47,129,8526,2026-02-04,0.53194,0.00378,0.00033,-0.02180,0.00732,0.00038
MSFT260213P00520000,MSFT,2026-02-13,520.00,put,0.00,106.00,104.45,60,107.55,60,0,0,2026-02-04,0.76608,-0.96589,0.00152,-0.15892,0.04920,-0.12478
MSFT260213C00525000,MSFT,2026-02-13,525.00,call,0.02,0.03,0.01,14,0.04,12,18,966,2026-02-04,0.54169,0.00313,0.00027,-0.01872,0.00618,0.00031
MSFT260213P00525000,MSFT,2026-02-13,525.00,put,0.00,111.08,109.50,60,112.65,60,0,0,2026-02-04,0.81486,-0.96261,0.00154,-0.18932,0.05305,-0.12570
MSFT260213C00530000,MSFT,2026-02-13,530.00,call,0.03,0.03,0.02,4,0.03,1,198,1036,2026-02-04,0.56121,0.00304,0.00025,-0.01889,0.00602,0.00030
MSFT260213P00530000,MSFT,2026-02-13,530.00,put,0.00,115.75,113.95,60,117.55,60,0,0,2026-02-04,0.76608,-0.97626,0.00112,-0.10305,0.03640,-0.12825
MSFT260213C00535000,MSFT,2026-02-13,535.00,call,0.04,0.02,0.01,1,0.03,1,0,357,2026-02-04,0.55145,0.00185,0.00016,-0.01187,0.00385,0.00018
MSFT260213P00535000,MSFT,2026-02-13,535.00,put,0.00,120.72,118.80,61,122.65,61,0,0,2026-02-04,0.77583,-0.97895,0.00100,-0.08926,0.03288,-0.12974
MSFT260213C00540000,MSFT,2026-02-13,540.00,call,0.01,0.01,0.00,0,0.05,5,6,310,2026-02-04,0.54169,0.00109,0.00010,-0.00716,0.00237,0.00011
MSFT260213P00540000,MSFT,2026-02-13,540.00,put,0.00,125.80,123.95,61,127.65,61,0,0,2026-02-04,0.82461,-0.97597,0.00105,-0.11562,0.03678,-0.13069
MSFT260213C00545000,MSFT,2026-02-13,545.00,call,0.05,0.03,0.01,3,0.05,104,20,240,2026-02-04,0.60999,0.00249,0.00020,-0.01715,0.00503,0.00025
MSFT260213P00545000,MSFT,2026-02-13,545.00,put,0.00,130.70,128.80,60,132.60,60,0,0,2026-02-04,0.82461,-0.97972,0.00091,-0.09249,0.03187,-0.13229
MSFT260213C00550000,MSFT,2026-02-13,550.00,call,0.03,0.01,0.00,0,0.05,5,0,761,2026-02-04,0.57096,0.00094,0.00009,-0.00661,0.00207,0.00009
MSFT260213P00550000,MSFT,2026-02-13,550.00,put,0.00,135.73,133.80,60,137.65,60,0,0,2026-02-04,0.85388,-0.97939,0.00089,-0.09924,0.03230,-0.13349
MSFT260213C00555000,MSFT,2026-02-13,555.00,call,0.03,0.01,0.00,0,0.05,5,0,170,2026-02-04,0.59047,0.00097,0.00009,-0.00701,0.00212,0.00010
MSFT260213P00555000,MSFT,2026-02-13,555.00,put,0.00,140.68,138.80,60,142.55,60,0,0,2026-02-04,0.86364,-0.98140,0.00081,-0.08751,0.02961,-0.13492
MSFT260213C00560000,MSFT,2026-02-13,560.00,call,0.04,0.01,0.00,0,0.05,5,0,140,2026-02-04,0.60999,0.00100,0.00008,-0.00743,0.00218,0.00010
MSFT260213P00560000,MSFT,2026-02-13,560.00,put,0.00,145.68,143.75,60,147.60,60,0,0,2026-02-04,0.89291,-0.98099,0.00080,-0.09457,0.03016,-0.13611
MSFT260213C00565000,MSFT,2026-02-13,565.00,call,0.05,0.01,0.00,0,0.05,5,0,70,2026-02-04,0.61974,0.00087,0.00007,-0.00664,0.00192,0.00009
MSFT260213P00565000,MSFT,2026-02-13,565.00,put,0.00,150.77,148.95,60,152.60,60,0,0,2026-02-04,0.94168,-0.97830,0.00085,-0.12109,0.03374,-0.13709
MSFT260213C00570000,MSFT,2026-02-13,570.00,call,0.05,0.03,0.01,100,0.05,121,7,187,2026-02-04,0.69779,0.00218,0.00015,-0.01736,0.00445,0.00022
MSFT260213P00570000,MSFT,2026-02-13,570.00,put,0.00,155.80,153.95,60,157.65,60,0,0,2026-02-04,0.97095,-0.97790,0.00083,-0.12891,0.03427,-0.13829
MSFT260213C00575000,MSFT,2026-02-13,575.00,call,0.05,0.03,0.01,5,0.05,62,37,77,2026-02-04,0.71730,0.00220,0.00015,-0.01799,0.00449,0.00022
MSFT260213P00575000,MSFT,2026-02-13,575.00,put,0.00,160.80,158.95,60,162.65,61,0,0,2026-02-04,1.00022,-0.97749,0.00082,-0.13701,0.03481,-0.13948
MSFT260213C00580000,MSFT,2026-02-13,580.00,call,0.04,0.01,0.00,0,0.04,6,1,523,2026-02-04,0.66852,0.00083,0.00006,-0.00686,0.00184,0.00008
MSFT260213P00580000,MSFT,2026-02-13,580.00,put,0.00,165.90,164.15,60,167.65,60,0,0,2026-02-04,1.04900,-0.97478,0.00086,-0.16633,0.03829,-0.14046
MSFT260213C00585000,MSFT,2026-02-13,585.00,call,0.03,0.01,0.00,0,0.05,5,10,92,2026-02-04,0.68803,0.00086,0.00007,-0.00735,0.00191,0.00009
MSFT260213P00585000,MSFT,2026-02-13,585.00,put,0.00,171.05,169.45,60,172.65,60,0,0,2026-02-04,1.10753,-0.97084,0.00092,-0.20879,0.04322,-0.14133
MSFT260213C00590000,MSFT,2026-02-13,590.00,call,0.04,0.01,0.00,0,0.05,5,0,69,2026-02-04,0.69779,0.00077,0.00006,-0.00673,0.00173,0.00008
MSFT260213P00590000,MSFT,2026-02-13,590.00,put,0.00,175.80,173.95,61,177.65,61,0,0,2026-02-04,1.06851,-0.97828,0.00075,-0.14254,0.03377,-0.14326
MSFT260213C00595000,MSFT,2026-02-13,595.00,call,0.09,0.01,0.00,0,0.05,5,0,2,2026-02-04,0.71730,0.00081,0.00006,-0.00724,0.00181,0.00008
MSFT260213P00595000,MSFT,2026-02-13,595.00,put,0.00,181.03,179.40,60,182.65,60,0,0,2026-02-04,1.14656,-0.97238,0.00085,-0.20496,0.04132,-0.14394
MSFT260213C00600000,MSFT,2026-02-13,600.00,call,0.06,0.01,0.00,0,0.05,5,0,36,2026-02-04,0.73681,0.00085,0.00006,-0.00777,0.00189,0.00008
MSFT260213P00600000,MSFT,2026-02-13,600.00,put,0.00,185.88,184.15,60,187.60,60,0,0,2026-02-04,1.13680,-0.97625,0.00076,-0.17108,0.03641,-0.14554
MSFT260213C00605000,MSFT,2026-02-13,605.00,call,0.14,0.01,0.00,0,0.85,17,0,14,2026-02-04,0.74657,0.00077,0.00005,-0.00720,0.00173,0.00008
MSFT260213P00605000,MSFT,2026-02-13,605.00,put,0.00,191.00,189.40,60,192.60,60,0,0,2026-02-04,1.18558,-0.97365,0.00079,-0.20238,0.03972,-0.14653
MSFT260213C00610000,MSFT,2026-02-13,610.00,call,0.01,0.01,0.00,0,0.86,105,0,571,2026-02-04,0.76608,0.00081,0.00006,-0.00775,0.00181,0.00008
MSFT260213P00610000,MSFT,2026-02-13,610.00,put,0.00,196.00,194.40,60,197.60,60,0,0,2026-02-04,1.20509,-0.97420,0.00077,-0.20151,0.03903,-0.14782
MSFT260213C00615000,MSFT,2026-02-13,615.00,call,0.04,0.01,0.00,0,0.84,17,0,2,2026-02-04,0.77583,0.00075,0.00005,-0.00723,0.00167,0.00007
MSFT260213P00615000,MSFT,2026-02-13,615.00,put,0.00,200.77,198.95,60,202.60,60,0,0,2026-02-04,1.16607,-0.98042,0.00063,-0.13988,0.03093,-0.14963
MSFT260213C00620000,MSFT,2026-02-13,620.00,call,0.01,0.01,0.00,0,0.02,6,0,250,2026-02-04,0.79535,0.00079,0.00005,-0.00780,0.00176,0.00008
MSFT260213P00620000,MSFT,2026-02-13,620.00,put,0.00,205.68,203.75,60,207.60,60,0,0,2026-02-04,1.15631,-0.98325,0.00055,-0.11284,0.02708,-0.15113
MSFT260213C00625000,MSFT,2026-02-13,625.00,call,0.02,0.01,0.00,0,0.83,17,0,20,2026-02-04,0.80510,0.00073,0.00005,-0.00733,0.00163,0.00007
MSFT260213P00625000,MSFT,2026-02-13,625.00,put,0.00,210.75,208.95,60,212.55,60,0,0,2026-02-04,1.20509,-0.98100,0.00059,-0.14031,0.03015,-0.15216
MSFT260213C00630000,MSFT,2026-02-13,630.00,call,0.01,0.01,0.00,0,0.43,84,0,40,2026-02-04,0.81486,0.00067,0.00004,-0.00690,0.00152,0.00007
MSFT260213P00630000,MSFT,2026-02-13,630.00,put,0.00,215.80,213.95,60,217.65,60,0,0,2026-02-04,1.23436,-0.98041,0.00059,-0.15021,0.03095,-0.15334
MSFT260213C00635000,MSFT,2026-02-13,635.00,call,0.01,0.01,0.00,0,1.19,12,0,24,2026-02-04,0.83437,0.00071,0.00005,-0.00747,0.00161,0.00007
MSFT260213P00635000,MSFT,2026-02-13,635.00,put,0.00,220.77,218.95,60,222.60,60,0,0,2026-02-04,1.25387,-0.98064,0.00058,-0.15083,0.03063,-0.15459
MSFT260213C00640000,MSFT,2026-02-13,640.00,call,0.03,0.01,0.00,0,0.02,11,0,152,2026-02-04,0.84413,0.00066,0.00004,-0.00707,0.00150,0.00007
MSFT260213P00640000,MSFT,2026-02-13,640.00,put,0.00,225.77,223.95,60,227.60,60,0,0,2026-02-04,1.27338,-0.98085,0.00056,-0.15163,0.03034,-0.15585
MSFT260213C00645000,MSFT,2026-02-13,645.00,call,0.02,0.01,0.00,0,1.19,1,0,11,2026-02-04,0.86364,0.00071,0.00004,-0.00767,0.00159,0.00007
MSFT260213P00645000,MSFT,2026-02-13,645.00,put,0.00,230.70,228.80,60,232.60,60,0,0,2026-02-04,1.26363,-0.98335,0.00050,-0.12546,0.02693,-0.15731
MSFT260213C00650000,MSFT,2026-02-13,650.00,call,0.02,0.01,0.00,0,1.19,1,0,10,2026-02-04,0.87339,0.00066,0.00004,-0.00729,0.00150,0.00007
MSFT260213P00650000,MSFT,2026-02-13,650.00,put,0.00,235.77,233.95,60,237.60,60,0,0,2026-02-04,1.31241,-0.98121,0.00054,-0.15374,0.02987,-0.15835
MSFT260213C00655000,MSFT,2026-02-13,655.00,call,0.01,0.01,0.00,0,0.02,21,0,148,2026-02-04,0.89291,0.00071,0.00004,-0.00791,0.00159,0.00007
MSFT260213P00655000,MSFT,2026-02-13,655.00,put,0.00,240.77,238.95,60,242.60,60,0,0,2026-02-04,1.33192,-0.98135,0.00053,-0.15504,0.02968,-0.15959
MSFT260218C00355000,MSFT,2026-02-18,355.00,call,0.00,59.65,58.25,78,61.05,10,0,0,2026-02-04,0.01488,1.00000,0.00000,-0.03535,0.00000,0.13597
MSFT260218P00355000,MSFT,2026-02-18,355.00,put,0.17,0.26,0.18,1,0.33,48,4,0,2026-02-04,0.39536,-0.02026,0.00153,-0.05522,0.03972,-0.00331
MSFT260218C00360000,MSFT,2026-02-18,360.00,call,53.67,54.75,53.30,86,56.20,5,0,1,2026-02-04,0.29780,0.99300,0.00081,-0.05237,0.01581,0.13676
MSFT260218P00360000,MSFT,2026-02-18,360.00,put,0.40,0.30,0.19,48,0.42,46,43,3,2026-02-04,0.37584,-0.02495,0.00191,-0.06248,0.04734,-0.00408
MSFT260218C00365000,MSFT,2026-02-18,365.00,call,0.00,49.88,48.40,83,51.35,5,0,0,2026-02-04,0.31731,0.98160,0.00175,-0.07704,0.03659,0.13681
MSFT260218P00365000,MSFT,2026-02-18,365.00,put,0.49,0.42,0.29,48,0.54,52,3,5,2026-02-04,0.36609,-0.03448,0.00257,-0.07949,0.06192,-0.00564
MSFT260218C00370000,MSFT,2026-02-18,370.00,call,39.20,44.85,43.60,80,46.10,11,0,7,2026-02-04,0.27829,0.98312,0.00186,-0.06992,0.03399,0.13898
MSFT260218P00370000,MSFT,2026-02-18,370.00,put,0.58,0.62,0.54,49,0.70,81,6,11,2026-02-04,0.35633,-0.04731,0.00341,-0.09984,0.08004,-0.00774
MSFT260218C00375000,MSFT,2026-02-18,375.00,call,38.50,40.20,38.80,98,41.60,9,3,4,2026-02-04,0.30755,0.95576,0.00375,-0.11877,0.07584,0.13643
MSFT260218P00375000,MSFT,2026-02-18,375.00,put,0.90,0.77,0.62,52,0.91,44,26,2,2026-02-04,0.34658,-0.06439,0.00448,-0.12364,0.10210,-0.01054
MSFT260218C00380000,MSFT,2026-02-18,380.00,call,36.15,35.48,34.10,72,36.85,10,3,1,2026-02-04,0.30755,0.93105,0.00532,-0.15317,0.10766,0.13430
MSFT260218P00380000,MSFT,2026-02-18,380.00,put,0.82,1.10,1.01,48,1.20,48,32,6,2026-02-04,0.33682,-0.08689,0.00579,-0.15065,0.12832,-0.01423
MSFT260218C00385000,MSFT,2026-02-18,385.00,call,0.00,31.20,30.25,15,32.15,19,0,0,2026-02-04,0.32707,0.88391,0.00737,-0.21855,0.15851,0.12843
MSFT260218P00385000,MSFT,2026-02-18,385.00,put,1.65,1.49,1.37,43,1.60,40,110,77,2026-02-04,0.32707,-0.11609,0.00737,-0.18021,0.15851,-0.01904
MSFT260218C00390000,MSFT,2026-02-18,390.00,call,0.00,26.17,24.95,141,27.40,8,0,0,2026-02-04,0.27829,0.87637,0.00905,-0.19828,0.16570,0.12920
MSFT260218P00390000,MSFT,2026-02-18,390.00,put,1.76,1.97,1.79,40,2.14,44,24,20,2026-02-04,0.30755,-0.14631,0.00919,-0.19808,0.18601,-0.02399
MSFT260218C00395000,MSFT,2026-02-18,395.00,call,24.94,21.90,20.65,120,23.15,12,4,3,2026-02-04,0.27829,0.82207,0.01154,-0.24178,0.21131,0.12217
MSFT260218P00395000,MSFT,2026-02-18,395.00,put,2.70,2.71,2.55,39,2.86,39,93,20,2026-02-04,0.29780,-0.19311,0.01135,-0.22822,0.22233,-0.03170
MSFT260218C00400000,MSFT,2026-02-18,400.00,call,19.20,18.62,18.40,9,18.85,14,17,20,2026-02-04,0.29780,0.74242,0.01336,-0.30730,0.26185,0.11081
MSFT260218P00400000,MSFT,2026-02-18,400.00,put,3.20,3.67,3.50,29,3.85,15,100,444,2026-02-04,0.28804,-0.25114,0.01363,-0.25508,0.25840,-0.04128
MSFT260218C00405000,MSFT,2026-02-18,405.00,call,14.60,14.93,14.70,6,15.15,16,10,3,2026-02-04,0.28804,0.67390,0.01543,-0.32711,0.29236,0.10135
MSFT260218P00405000,MSFT,2026-02-18,405.00,put,4.55,4.97,4.80,17,5.15,11,198,182,2026-02-04,0.27829,-0.32112,0.01586,-0.27498,0.29051,-0.05288
MSFT260218C00410000,MSFT,2026-02-18,410.00,call,11.68,11.65,11.45,15,11.85,18,53,79,2026-02-04,0.27829,0.59461,0.01717,-0.33596,0.31447,0.09004
MSFT260218P00410000,MSFT,2026-02-18,410.00,put,6.70,6.68,6.45,25,6.90,9,404,147,2026-02-04,0.27829,-0.40539,0.01717,-0.29513,0.31447,-0.06700
MSFT260218C00415000,MSFT,2026-02-18,415.00,call,8.78,8.80,8.65,15,8.95,20,631,90,2026-02-04,0.27829,0.50679,0.01767,-0.34163,0.32357,0.07710
MSFT260218P00415000,MSFT,2026-02-18,415.00,put,7.23,8.85,8.65,23,9.05,12,144,50,2026-02-04,0.26853,-0.49374,0.01831,-0.28905,0.32357,-0.08182
MSFT260218C00420000,MSFT,2026-02-18,420.00,call,6.00,6.45,6.25,18,6.65,16,234,133,2026-02-04,0.26853,0.41604,0.01791,-0.32001,0.31642,0.06365
MSFT260218P00420000,MSFT,2026-02-18,420.00,put,11.50,11.47,11.25,30,11.70,10,92,101,2026-02-04,0.26853,-0.58396,0.01791,-0.27818,0.31642,-0.09722
MSFT260218C00425000,MSFT,2026-02-18,425.00,call,4.50,4.53,4.35,6,4.70,13,82,202,2026-02-04,0.26853,0.33103,0.01665,-0.29530,0.29414,0.05082
MSFT260218P00425000,MSFT,2026-02-18,425.00,put,11.89,14.57,14.35,15,14.80,2,5,5,2026-02-04,0.25877,-0.67562,0.01713,-0.24026,0.29173,-0.11291
MSFT260218C00430000,MSFT,2026-02-18,430.00,call,2.82,3.12,2.93,31,3.30,39,195,55,2026-02-04,0.26853,0.25480,0.01474,-0.25991,0.26037,0.03923
MSFT260218P00430000,MSFT,2026-02-18,430.00,put,18.40,18.23,18.00,16,18.45,8,176,11,2026-02-04,0.25877,-0.75373,0.01502,-0.20338,0.25572,-0.12672
MSFT260218C00435000,MSFT,2026-02-18,435.00,call,2.04,2.05,1.90,38,2.20,44,151,29,2026-02-04,0.25877,0.18026,0.01251,-0.20414,0.21305,0.02787
MSFT260218P00435000,MSFT,2026-02-18,435.00,put,22.72,22.92,21.70,5,24.15,115,8,3,2026-02-04,0.28804,-0.79276,0.01224,-0.20361,0.23197,-0.13471
MSFT260218C00440000,MSFT,2026-02-18,440.00,call,1.34,1.36,1.20,39,1.52,38,121,52,2026-02-04,0.25877,0.12717,0.00992,-0.16131,0.16900,0.01970
MSFT260218P00440000,MSFT,2026-02-18,440.00,put,24.94,27.02,25.90,14,28.15,125,1,6,2026-02-04,0.28804,-0.84581,0.01016,-0.16053,0.19263,-0.14474
MSFT260218C00445000,MSFT,2026-02-18,445.00,call,1.01,0.90,0.74,84,1.06,52,54,34,2026-02-04,0.26853,0.09485,0.00775,-0.13516,0.13695,0.01471
MSFT260218P00445000,MSFT,2026-02-18,445.00,put,34.49,31.75,30.40,10,33.10,77,1,0,2026-02-04,0.30755,-0.87242,0.00837,-0.14685,0.16938,-0.15077
MSFT260218C00450000,MSFT,2026-02-18,450.00,call,0.68,0.59,0.50,47,0.69,47,45,31,2026-02-04,0.26853,0.06377,0.00573,-0.09976,0.10133,0.00990
MSFT260218P00450000,MSFT,2026-02-18,450.00,put,35.15,36.42,35.05,10,37.80,76,1,12,2026-02-04,0.31731,-0.89987,0.00682,-0.12068,0.14249,-0.15691
MSFT260218C00455000,MSFT,2026-02-18,455.00,call,0.45,0.41,0.28,106,0.54,100,33,32,2026-02-04,0.27829,0.04733,0.00437,-0.08149,0.08007,0.00735
MSFT260218P00455000,MSFT,2026-02-18,455.00,put,43.13,41.27,39.90,5,42.65,86,4,0,2026-02-04,0.33682,-0.91472,0.00571,-0.11032,0.12654,-0.16113
MSFT260218C00460000,MSFT,2026-02-18,460.00,call,0.28,0.28,0.16,99,0.41,1,19,2,2026-02-04,0.27829,0.03061,0.00307,-0.05702,0.05613,0.00476
MSFT260218P00460000,MSFT,2026-02-18,460.00,put,0.00,46.20,44.80,11,47.60,96,0,0,2026-02-04,0.36609,-0.92040,0.00499,-0.11444,0.12013,-0.16395
MSFT260218C00465000,MSFT,2026-02-18,465.00,call,0.24,0.21,0.09,93,0.33,39,79,4,2026-02-04,0.28804,0.02285,0.00232,-0.04614,0.04395,0.00355
MSFT260218P00465000,MSFT,2026-02-18,465.00,put,0.00,51.30,50.05,5,52.55,73,0,0,2026-02-04,0.40511,-0.91942,0.00455,-0.13234,0.12126,-0.16575
MSFT260218C00470000,MSFT,2026-02-18,470.00,call,0.17,0.16,0.05,49,0.27,49,7,0,2026-02-04,0.29780,0.01725,0.00177,-0.03752,0.03462,0.00268
MSFT260218P00470000,MSFT,2026-02-18,470.00,put,0.00,55.65,53.70,60,57.60,60,0,0,2026-02-04,0.36609,-0.95616,0.00313,-0.05339,0.07529,-0.17326
MSFT260218C00475000,MSFT,2026-02-18,475.00,call,0.00,0.12,0.01,49,0.24,46,0,0,2026-02-04,0.30755,0.01317,0.00136,-0.03071,0.02747,0.00205
MSFT260218P00475000,MSFT,2026-02-18,475.00,put,0.00,60.65,58.70,60,62.60,60,0,0,2026-02-04,0.38560,-0.96060,0.00272,-0.04936,0.06904,-0.17586
MSFT260218C00480000,MSFT,2026-02-18,480.00,call,0.12,0.12,0.01,46,0.22,2,10,1,2026-02-04,0.32707,0.01228,0.00120,-0.03069,0.02585,0.00191
MSFT260218P00480000,MSFT,2026-02-18,480.00,put,0.00,65.62,63.70,60,67.55,60,0,0,2026-02-04,0.40511,-0.96417,0.00240,-0.04607,0.06389,-0.17834
MSFT260218C00485000,MSFT,2026-02-18,485.00,call,0.00,0.01,0.00,0,0.21,50,0,0,2026-02-04,0.26853,0.00160,0.00024,-0.00409,0.00419,0.00025
MSFT260218P00485000,MSFT,2026-02-18,485.00,put,0.00,70.62,68.70,60,72.55,60,0,0,2026-02-04,0.43438,-0.96377,0.00226,-0.05318,0.06448,-0.18020
MSFT260218C00490000,MSFT,2026-02-18,490.00,call,0.00,0.01,0.00,0,0.19,22,0,0,2026-02-04,0.28804,0.00171,0.00024,-0.00467,0.00447,0.00027
MSFT260218P00490000,MSFT,2026-02-18,490.00,put,0.00,75.65,73.65,60,77.65,60,0,0,2026-02-04,0.46365,-0.96329,0.00214,-0.06059,0.06517,-0.18206
MSFT260218C00495000,MSFT,2026-02-18,495.00,call,0.00,0.01,0.00,0,0.19,24,0,0,2026-02-04,0.29780,0.00134,0.00018,-0.00385,0.00356,0.00021
MSFT260218P00495000,MSFT,2026-02-18,495.00,put,0.00,80.72,78.85,61,82.60,60,0,0,2026-02-04,0.49292,-0.96275,0.00203,-0.06830,0.06596,-0.18390
MSFT260218C00500000,MSFT,2026-02-18,500.00,call,0.00,0.01,0.00,0,0.18,21,0,0,2026-02-04,0.31731,0.00146,0.00018,-0.00443,0.00386,0.00023
MSFT260218P00500000,MSFT,2026-02-18,500.00,put,0.00,85.68,83.70,60,87.65,60,0,0,2026-02-04,0.51243,-0.96501,0.00186,-0.06628,0.06267,-0.18617
MSFT260220C00275000,MSFT,2026-02-20,275.00,call,139.25,139.80,137.80,61,141.80,61,1,9,2026-02-04,0.82461,0.99320,0.00027,-0.06952,0.01647,0.11905
MSFT260220P00275000,MSFT,2026-02-20,275.00,put,0.01,0.01,0.00,0,0.01,2,16,403,2026-02-04,0.61974,-0.00061,0.00004,-0.00357,0.00186,-0.00011
MSFT260220C00280000,MSFT,2026-02-20,280.00,call,136.25,134.70,133.10,1,136.30,61,2,33,2026-02-04,0.70754,0.99681,0.00016,-0.04627,0.00838,0.12194
MSFT260220P00280000,MSFT,2026-02-20,280.00,put,0.00,0.01,0.00,0,0.02,11,0,199,2026-02-04,0.60023,-0.00071,0.00005,-0.00396,0.00213,-0.00013
MSFT260220C00285000,MSFT,2026-02-20,285.00,call,188.74,129.60,127.85,60,131.35,60,0,18,2026-02-04,0.01488,1.00000,0.00000,-0.02838,0.00000,0.12473
MSFT260220P00285000,MSFT,2026-02-20,285.00,put,0.00,0.01,0.00,0,0.24,10,0,87,2026-02-04,0.57096,-0.00069,0.00005,-0.00366,0.00207,-0.00013
MSFT260220C00290000,MSFT,2026-02-20,290.00,call,126.17,124.60,122.85,60,126.35,60,1,34,2026-02-04,0.01488,1.00000,0.00000,-0.02887,0.00000,0.12692
MSFT260220P00290000,MSFT,2026-02-20,290.00,put,0.06,0.01,0.00,0,0.25,10,195,241,2026-02-04,0.55145,-0.00079,0.00006,-0.00403,0.00236,-0.00015
MSFT260220C00295000,MSFT,2026-02-20,295.00,call,178.88,119.75,117.85,61,121.65,61,0,14,2026-02-04,0.64901,0.99502,0.00026,-0.05451,0.01250,0.12816
MSFT260220P00295000,MSFT,2026-02-20,295.00,put,0.06,0.01,0.00,0,0.90,185,134,59,2026-02-04,0.52218,-0.00075,0.00006,-0.00364,0.00225,-0.00014
MSFT260220C00300000,MSFT,2026-02-20,300.00,call,140.18,114.62,112.90,60,116.35,61,0,46,2026-02-04,0.01488,1.00000,0.00000,-0.02987,0.00000,0.13130
MSFT260220P00300000,MSFT,2026-02-20,300.00,put,0.06,0.01,0.00,0,0.25,5,16,200,2026-02-04,0.50267,-0.00087,0.00007,-0.00398,0.00256,-0.00016
MSFT260220C00305000,MSFT,2026-02-20,305.00,call,110.57,109.62,107.90,60,111.35,61,1,9,2026-02-04,0.01488,1.00000,0.00000,-0.03037,0.00000,0.13349
MSFT260220P00305000,MSFT,2026-02-20,305.00,put,0.04,0.01,0.00,0,0.64,326,3,175,2026-02-04,0.47340,-0.00081,0.00007,-0.00352,0.00240,-0.00015
MSFT260220C00310000,MSFT,2026-02-20,310.00,call,118.90,104.65,102.95,89,106.35,89,0,4,2026-02-04,0.01488,1.00000,0.00000,-0.03087,0.00000,0.13567
MSFT260220P00310000,MSFT,2026-02-20,310.00,put,0.03,0.01,0.00,0,0.33,121,23,142,2026-02-04,0.45389,-0.00092,0.00008,-0.00382,0.00272,-0.00017
MSFT260220C00315000,MSFT,2026-02-20,315.00,call,177.59,99.62,97.85,79,101.40,81,0,1,2026-02-04,0.01488,1.00000,0.00000,-0.03136,0.00000,0.13786
MSFT260220P00315000,MSFT,2026-02-20,315.00,put,0.04,0.04,0.03,45,0.04,2,63,166,2026-02-04,0.49292,-0.00327,0.00023,-0.01306,0.00857,-0.00061
MSFT260220C00320000,MSFT,2026-02-20,320.00,call,98.31,94.50,92.95,96,96.05,35,3,111,2026-02-04,0.01488,1.00000,0.00000,-0.03186,0.00000,0.14005
MSFT260220P00320000,MSFT,2026-02-20,320.00,put,0.04,0.04,0.03,28,0.05,2,20,169,2026-02-04,0.46365,-0.00324,0.00024,-0.01217,0.00850,-0.00061
MSFT260220C00325000,MSFT,2026-02-20,325.00,call,164.75,89.62,88.00,92,91.25,100,0,13,2026-02-04,0.01488,1.00000,0.00000,-0.03236,0.00000,0.14224
MSFT260220P00325000,MSFT,2026-02-20,325.00,put,0.05,0.06,0.05,20,0.07,9,13,106,2026-02-04,0.45389,-0.00445,0.00033,-0.01583,0.01129,-0.00083
MSFT260220C00330000,MSFT,2026-02-20,330.00,call,133.15,84.67,83.00,84,86.35,81,0,22,2026-02-04,0.01488,1.00000,0.00000,-0.03286,0.00000,0.14443
MSFT260220P00330000,MSFT,2026-02-20,330.00,put,0.08,0.08,0.07,2,0.09,48,120,1656,2026-02-04,0.44414,-0.00608,0.00045,-0.02046,0.01492,-0.00114
MSFT260220C00335000,MSFT,2026-02-20,335.00,call,82.62,79.60,78.00,73,81.20,85,2,4,2026-02-04,0.01488,1.00000,0.00000,-0.03335,0.00000,0.14662
MSFT260220P00335000,MSFT,2026-02-20,335.00,put,0.00,0.10,0.09,13,0.12,46,0,312,2026-02-04,0.43438,-0.00828,0.00060,-0.02625,0.01960,-0.00155
MSFT260220C00340000,MSFT,2026-02-20,340.00,call,77.67,74.53,73.10,92,75.95,16,2,29,2026-02-04,0.01488,1.00000,0.00000,-0.03385,0.00000,0.14880
MSFT260220P00340000,MSFT,2026-02-20,340.00,put,0.17,0.14,0.13,30,0.15,6,18,896,2026-02-04,0.42462,-0.01123,0.00080,-0.03345,0.02557,-0.00210
MSFT260220C00345000,MSFT,2026-02-20,345.00,call,71.54,69.53,68.20,83,70.85,18,1,20,2026-02-04,0.01488,1.00000,0.00000,-0.03435,0.00000,0.15099
MSFT260220P00345000,MSFT,2026-02-20,345.00,put,0.18,0.18,0.17,7,0.20,2,37,511,2026-02-04,0.40511,-0.01334,0.00097,-0.03701,0.02968,-0.00250
MSFT260220C00350000,MSFT,2026-02-20,350.00,call,64.70,64.60,63.30,98,65.90,13,106,29,2026-02-04,0.01488,1.00000,0.00000,-0.03485,0.00000,0.15318
MSFT260220P00350000,MSFT,2026-02-20,350.00,put,0.26,0.25,0.24,56,0.26,3,91,766,2026-02-04,0.39536,-0.01809,0.00130,-0.04685,0.03855,-0.00339
