transaction_date,ticker,executive,executive_title,security_type,acquisition_or_disposal,shares,share_price
2026-01-15,MSFT,"COLEMAN, AMY","EVP, Chief Human Resources Off",Common Stock,D,32.587,459.38
2025-12-15,MSFT,"COLEMAN, AMY","EVP, Chief Human Resources Off",Common Stock,D,335.03,478.53
2025-12-15,MSFT,"JOLLA, ALICE L.",Chief Accounting Officer,Common Stock,D,617.795,478.53
2025-12-11,MSFT,"PETERSON, SANDRA E",Director,Restricted Stock Units,A,48.038,0.0
2025-12-11,MSFT,"LIST, TERI",Director,Restricted Stock Units,A,43.15,0.0
2025-12-11,MSFT,"MACGREGOR, CATHERINE",Director,Restricted Stock Units,A,3.166,0.0
2025-12-11,MSFT,"WALMSLEY, EMMA N",Director,Restricted Stock Units,A,1.807,0.0
2025-12-11,MSFT,"RODRIGUEZ, CARLOS A",Director,Restricted Stock Units,A,8.662,0.0
2025-12-11,MSFT,"PRITZKER, PENNY S",Director,Restricted Stock Units,A,25.899,0.0
2025-12-11,MSFT,"JOHNSTON, HUGH F",Director,Restricted Stock Units,A,3.07,0.0
2025-12-11,MSFT,"HOFFMAN, REID",Director,Restricted Stock Units,A,30.891,0.0
2025-12-10,MSFT,"HOGAN, KATHLEEN T","EVP, Strategy",Common Stock,D,150.0,0.0
2025-12-04,MSFT,"JOHNSTON, HUGH F",Director,Restricted Stock Units,A,218.368,0.0
2025-12-04,MSFT,"NUMOTO, TAKESHI","EVP, Chief Marketing Officer",Common Stock,D,2850.0,478.72
2025-12-04,MSFT,"RODRIGUEZ, CARLOS A",Director,Restricted Stock Units,A,220.967,0.0
2025-12-04,MSFT,"WALMSLEY, EMMA N",Director,Restricted Stock Units,A,129.981,0.0
2025-12-04,MSFT,"MACGREGOR, CATHERINE",Director,Restricted Stock Units,A,194.971,0.0
2025-12-04,MSFT,"HOFFMAN, REID",Director,Restricted Stock Units,A,194.971,0.0
2025-12-04,MSFT,"MASON, MARK",Director,Common Stock,A,130.0,0.0
2025-12-04,MSFT,"PETERSON, SANDRA E",Director,Restricted Stock Units,A,239.165,0.0
2025-12-04,MSFT,"PRITZKER, PENNY S",Director,Restricted Stock Units,A,207.969,0.0
2025-12-04,MSFT,"LIST, TERI",Director,Common Stock,A,130.0,0.0
2025-12-04,MSFT,"SCHARF, CHARLES W",Director,Common Stock,A,130.0,0.0
2025-12-04,MSFT,"STANTON, JOHN W",Director,Common Stock,A,130.0,0.0
2025-12-02,MSFT,"ALTHOFF, JUDSON",CEO Microsoft Commercial,Common Stock,D,12750.0,491.516
2025-12-01,MSFT,"COLEMAN, AMY","EVP, Chief Human Resources Off",Common Stock,D,461.693,492.01
2025-12-01,MSFT,"JOLLA, ALICE L.",Chief Accounting Officer,Common Stock,D,412.945,492.01
2025-11-20,MSFT,"ALTHOFF, JUDSON","CEO, Microsoft Commercial",Common Stock,D,3463.0,0.0
2025-11-17,MSFT,"COLEMAN, AMY","EVP, Chief Human Resources Off",Common Stock,D,89.044,510.18
2025-11-10,MSFT,"NADELLA, SATYA","Director, Chief Executive Officer",Common Stock,D,3977.0,0.0
2025-11-06,MSFT,"SMITH, BRADFORD L",Vice Chair and President,Common Stock,D,10000.0,0.0
2025-11-03,MSFT,"SMITH, BRADFORD L",Vice Chair and President,Common Stock,D,30411.0,518.4907
2025-11-03,MSFT,"SMITH, BRADFORD L",Vice Chair and President,Common Stock,D,8089.0,519.2096
2025-10-15,MSFT,"COLEMAN, AMY","EVP, Chief Human Resources Off",Common Stock,D,31.944,513.57
2025-09-15,MSFT,"COLEMAN, AMY","EVP, Chief Human Resources Off",Common Stock,A,4022.0,0.0
2025-09-15,MSFT,"HOOD, AMY",EVP & Chief Financial Officer,Common Stock,A,26151.0,0.0
2025-09-15,MSFT,"NUMOTO, TAKESHI","EVP, Chief Marketing Officer",Common Stock,A,11583.0,0.0
2025-09-15,MSFT,"SMITH, BRADFORD L",Vice Chair and President,Common Stock,A,26151.0,0.0
2025-09-15,MSFT,"ALTHOFF, JUDSON","EVP, Chief Commercial Officer",Common Stock,A,26151.0,0.0
2025-09-15,MSFT,"COLEMAN, AMY","EVP, Chief Human Resources Off",Common Stock,A,4358.0,0.0
2025-09-15,MSFT,"COLEMAN, AMY","EVP, Chief Human Resources Off",Common Stock,D,77.131,509.9
2025-09-15,MSFT,"HOGAN, KATHLEEN T","EVP, Strategy",Common Stock,A,6513.0,0.0
2025-09-11,MSFT,"RODRIGUEZ, CARLOS A",Director,Restricted Stock Units,A,7.245,0.0
2025-09-11,MSFT,"WALMSLEY, EMMA N",Director,Restricted Stock Units,A,1.372,0.0
2025-09-11,MSFT,"PRITZKER, PENNY S",Director,Restricted Stock Units,A,22.413,0.0
2025-09-11,MSFT,"PETERSON, SANDRA E",Director,Restricted Stock Units,A,41.816,0.0
2025-09-11,MSFT,"MACGREGOR, CATHERINE",Director,Restricted Stock Units,A,2.46,0.0
2025-09-11,MSFT,"JOHNSTON, HUGH F",Director,Restricted Stock Units,A,2.336,0.0
2025-09-11,MSFT,"LIST, TERI",Director,Restricted Stock Units,A,37.916,0.0
2025-09-11,MSFT,"HOFFMAN, REID",Director,Restricted Stock Units,A,26.821,0.0
2025-09-10,MSFT,"HOFFMAN, REID",Director,Restricted Stock Units,A,187.361,0.0
2025-09-10,MSFT,"RODRIGUEZ, CARLOS A",Director,Restricted Stock Units,A,212.343,0.0
2025-09-10,MSFT,"MASON, MARK",Director,Common Stock,A,125.0,0.0
2025-09-10,MSFT,"PRITZKER, PENNY S",Director,Restricted Stock Units,A,199.852,0.0
2025-09-10,MSFT,"PETERSON, SANDRA E",Director,Restricted Stock Units,A,229.83,0.0
2025-09-10,MSFT,"LIST, TERI",Director,Common Stock,A,125.0,0.0
2025-09-10,MSFT,"JOHNSTON, HUGH F",Director,Restricted Stock Units,A,209.845,0.0
2025-09-10,MSFT,"WALMSLEY, EMMA N",Director,Restricted Stock Units,A,124.908,0.0
2025-09-10,MSFT,"MACGREGOR, CATHERINE",Director,Restricted Stock Units,A,187.361,0.0
2025-09-10,MSFT,"STANTON, JOHN W",Director,Common Stock,A,125.0,0.0
2025-09-10,MSFT,"SCHARF, CHARLES W",Director,Common Stock,A,125.0,0.0
2025-09-03,MSFT,"NADELLA, SATYA","Director, Chief Executive Officer",Common Stock,D,26494.0,503.9079
2025-09-03,MSFT,"NADELLA, SATYA","Director, Chief Executive Officer",Common Stock,D,48267.0,504.9528
2025-09-03,MSFT,"NADELLA, SATYA","Director, Chief Executive Officer",Common Stock,D,39071.0,505.8567
2025-09-03,MSFT,"NADELLA, SATYA","Director, Chief Executive Officer",Common Stock,D,9037.0,506.6187
2025-09-03,MSFT,"NADELLA, SATYA","Director, Chief Executive Officer",Common Stock,D,500.0,507.558
2025-09-03,MSFT,"NADELLA, SATYA","Director, Chief Executive Officer",Common Stock,D,25836.0,503.0039
2025-09-02,MSFT,"HOOD, AMY","EVP, Chief Financial Officer",Common Stock,D,27989.367,506.69
2025-09-02,MSFT,"SMITH, BRADFORD L",Vice Chair and President,Common Stock,A,47877.0,0.0
2025-09-02,MSFT,"SMITH, BRADFORD L",Vice Chair and President,Common Stock,D,24992.231,506.69
2025-09-02,MSFT,"NUMOTO, TAKESHI","EVP, Chief Marketing Officer",Common Stock,A,17223.0,0.0
2025-09-02,MSFT,"NUMOTO, TAKESHI","EVP, Chief Marketing Officer",Common Stock,D,9285.647,506.69
2025-09-02,MSFT,"JOLLA, ALICE L.",Chief Accounting Officer,Common Stock,D,514.557,506.69
2025-09-02,MSFT,"HOOD, AMY","EVP, Chief Financial Officer",Common Stock,A,54053.0,0.0
2025-09-02,MSFT,"HOGAN, KATHLEEN T","EVP, Strategy",Common Stock,A,20386.0,0.0
2025-09-02,MSFT,"HOGAN, KATHLEEN T","EVP, Strategy",Common Stock,D,10405.23,506.69
2025-09-02,MSFT,"COLEMAN, AMY","EVP, Chief Human Resources Off",Common Stock,D,474.598,506.69
2025-09-02,MSFT,"ALTHOFF, JUDSON","EVP, Chief Commercial Officer",Common Stock,A,45220.0,0.0
2025-09-02,MSFT,"ALTHOFF, JUDSON","EVP, Chief Commercial Officer",Common Stock,D,23819.354,506.69
2025-09-02,MSFT,"NADELLA, SATYA","Director, Chief Executive Officer",Common Stock,A,308870.0,0.0
2025-09-02,MSFT,"NADELLA, SATYA","Director, Chief Executive Officer",Common Stock,D,122362.866,506.69
2025-09-02,MSFT,"STANTON, JOHN W",Director,Common Stock,D,3621.0,0.0
2025-08-31,MSFT,"JOLLA, ALICE L.",Chief Accounting Officer,Common Stock,A,3813.0,0.0
2025-08-15,MSFT,"COLEMAN, AMY","EVP, Chief Human Resources Off",Common Stock,D,88.645,522.48
2025-08-12,MSFT,"NUMOTO, TAKESHI","EVP, Chief Marketing Officer",Common Stock,D,2000.0,525.555
2025-08-12,MSFT,"NUMOTO, TAKESHI","EVP, Chief Marketing Officer",Common Stock,D,2850.0,528.56
2025-08-11,MSFT,"SMITH, BRADFORD L",Vice Chair and President,Common Stock,D,20000.0,0.0
2025-07-15,MSFT,"COLEMAN, AMY","EVP, Chief Human Resources Off",Common Stock,D,32.344,503.02
2025-06-16,MSFT,"COLEMAN, AMY","EVP, Chief Human Resources Off",Common Stock,D,77.066,474.96
2025-06-12,MSFT,"JOHNSTON, HUGH F",Director,Restricted Stock Units,A,2.076,0.0
2025-06-12,MSFT,"LIST, TERI",Director,Restricted Stock Units,A,39.601,0.0
2025-06-12,MSFT,"WALMSLEY, EMMA N",Director,Restricted Stock Units,A,1.217,0.0
2025-06-12,MSFT,"PETERSON, SANDRA E",Director,Restricted Stock Units,A,43.276,0.0
2025-06-12,MSFT,"HOFFMAN, REID",Director,Restricted Stock Units,A,27.689,0.0
2025-06-12,MSFT,"PRITZKER, PENNY S",Director,Restricted Stock Units,A,23.063,0.0
2025-06-12,MSFT,"MACGREGOR, CATHERINE",Director,Restricted Stock Units,A,2.245,0.0
2025-06-12,MSFT,"RODRIGUEZ, CARLOS A",Director,Restricted Stock Units,A,7.2,0.0
2025-06-10,MSFT,"LIST, TERI",Director,Common Stock,A,132.0,0.0
2025-06-10,MSFT,"RODRIGUEZ, CARLOS A",Director,Restricted Stock Units,A,225.622,0.0
2025-06-10,MSFT,"JOHNSTON, HUGH F",Director,Restricted Stock Units,A,222.968,0.0
2025-06-10,MSFT,"HOFFMAN, REID",Director,Restricted Stock Units,A,199.078,0.0
2025-06-10,MSFT,"MACGREGOR, CATHERINE",Director,Restricted Stock Units,A,199.078,0.0
2025-06-10,MSFT,"WALMSLEY, EMMA N",Director,Restricted Stock Units,A,132.719,0.0
2025-06-10,MSFT,"SCHARF, CHARLES W",Director,Common Stock,A,132.0,0.0
2025-06-10,MSFT,"PRITZKER, PENNY S",Director,Restricted Stock Units,A,212.35,0.0
2025-06-10,MSFT,"PETERSON, SANDRA E",Director,Restricted Stock Units,A,244.203,0.0
2025-06-10,MSFT,"STANTON, JOHN W",Director,Common Stock,A,132.0,0.0
2025-06-10,MSFT,"MASON, MARK",Director,Common Stock,A,132.0,0.0
2025-06-03,MSFT,"NUMOTO, TAKESHI","EVP, Chief Marketing Officer",Common Stock,D,3000.0,463.0
2025-06-02,MSFT,"NUMOTO, TAKESHI","EVP, Chief Marketing Officer",Common Stock,D,158.723,460.36
2025-06-02,MSFT,"JOLLA, ALICE L.",Chief Accounting Officer,Common Stock,D,431.209,460.36
2025-06-02,MSFT,"COLEMAN, AMY","EVP, Chief Human Resources Off",Common Stock,D,453.934,460.36
2025-05-30,MSFT,"NUMOTO, TAKESHI","EVP, Chief Marketing Officer",Common Stock,D,1000.0,460.008
2025-05-21,MSFT,"HOGAN, KATHLEEN T","EVP, Strategy",Common Stock,D,21500.0,453.7745
2025-05-19,MSFT,"ALTHOFF, JUDSON","EVP, Chief Commercial Officer",Common Stock,D,6702.0,458.462
2025-05-19,MSFT,"ALTHOFF, JUDSON","EVP, Chief Commercial Officer",Common Stock,D,9298.0,457.97
2025-05-15,MSFT,"COLEMAN, AMY","EVP, Chief Human Resources Off",Common Stock,D,77.894,452.94
2025-05-15,MSFT,"COLEMAN, AMY","EVP, Chief Human Resources Off",Common Stock,D,13242.774,452.0115
2025-05-05,MSFT,"SMITH, BRADFORD L",Vice Chair and President,Common Stock,D,3812.0,438.8197
2025-05-05,MSFT,"SMITH, BRADFORD L",Vice Chair and President,Common Stock,D,6000.0,433.17
2025-05-02,MSFT,"SMITH, BRADFORD L",Vice Chair and President,Common Stock,D,18212.0,435.3053
2025-05-02,MSFT,"SMITH, BRADFORD L",Vice Chair and President,Common Stock,D,56788.0,436.2919
2025-04-30,MSFT,"SMITH, BRADFORD L",Vice Chair and President,Common Stock,D,30.0,390.5729
2025-04-23,MSFT,"SMITH, BRADFORD L",Vice Chair and President,Common Stock,A,3842.0,377.465
2025-04-15,MSFT,"COLEMAN, AMY","EVP, Chief Human Resources Off",Common Stock,D,27.944,387.81
2025-04-15,MSFT,"COLEMAN, AMY","EVP, Chief Human Resources Off",Common Stock,A,10370.0,0.0
2025-03-13,MSFT,"LIST, TERI",Director,Restricted Stock Units,A,49.957,0.0
2025-03-13,MSFT,"WALMSLEY, EMMA N",Director,Restricted Stock Units,A,1.245,0.0
2025-03-13,MSFT,"HOFFMAN, REID",Director,Restricted Stock Units,A,34.493,0.0
2025-03-13,MSFT,"RODRIGUEZ, CARLOS A",Director,Restricted Stock Units,A,8.59,0.0
2025-03-13,MSFT,"PRITZKER, PENNY S",Director,Restricted Stock Units,A,28.629,0.0
2025-03-13,MSFT,"PETERSON, SANDRA E",Director,Restricted Stock Units,A,54.057,0.0
2025-03-13,MSFT,"MACGREGOR, CATHERINE",Director,Restricted Stock Units,A,2.397,0.0
2025-03-13,MSFT,"JOHNSTON, HUGH F",Director,Restricted Stock Units,A,2.132,0.0
2025-02-28,MSFT,"ALTHOFF, JUDSON","EVP, Chief Commercial Officer",Common Stock,D,3283.854,392.53
2025-02-28,MSFT,"HOGAN, KATHLEEN T","EVP, Chief Human Resources Off",Common Stock,D,1744.787,392.53
2025-02-28,MSFT,"HOOD, AMY","EVP, Chief Financial Officer",Common Stock,D,4390.842,392.53
2025-02-28,MSFT,"JOLLA, ALICE L.",Chief Accounting Officer,Common Stock,D,444.056,392.53
2025-02-28,MSFT,"NUMOTO, TAKESHI","EVP, Chief Marketing Officer",Common Stock,D,1294.178,392.53
2025-02-28,MSFT,"SMITH, BRADFORD L",Vice Chair and President,Common Stock,D,3722.385,392.53
2025-01-31,MSFT,"HOFFMAN, REID",Director,Restricted Stock Units,A,225.871,0.0
2025-01-31,MSFT,"JOHNSTON, HUGH F",Director,Restricted Stock Units,A,252.975,0.0
2025-01-31,MSFT,"LIST, TERI",Director,Common Stock,A,151.0,0.0
2025-01-31,MSFT,"MACGREGOR, CATHERINE",Director,Restricted Stock Units,A,225.871,0.0
2025-01-31,MSFT,"MASON, MARK",Director,Common Stock,A,151.0,0.0
2025-01-31,MSFT,"PETERSON, SANDRA E",Director,Restricted Stock Units,A,277.068,0.0
2025-01-31,MSFT,"PRITZKER, PENNY S",Director,Restricted Stock Units,A,240.929,0.0
2025-01-31,MSFT,"RODRIGUEZ, CARLOS A",Director,Restricted Stock Units,A,255.987,0.0
2025-01-31,MSFT,"SCHARF, CHARLES W",Director,Common Stock,A,151.0,0.0
2025-01-31,MSFT,"STANTON, JOHN W",Director,Common Stock,A,151.0,0.0
2025-01-31,MSFT,"WALMSLEY, EMMA N",Director,Restricted Stock Units,A,150.581,0.0
2024-12-16,MSFT,"JOLLA, ALICE L.",Chief Accounting Officer,Common Stock,D,617.402,447.27
2024-12-12,MSFT,"LIST, TERI",Director,Restricted Stock Units,A,42.013,0.0
2024-12-12,MSFT,"HOFFMAN, REID",Director,Restricted Stock Units,A,28.593,0.0
2024-12-12,MSFT,"JOHNSTON, HUGH F",Director,Restricted Stock Units,A,1.327,0.0
2024-12-12,MSFT,"MACGREGOR, CATHERINE",Director,Restricted Stock Units,A,1.599,0.0
2024-12-12,MSFT,"PETERSON, SANDRA E",Director,Restricted Stock Units,A,44.951,0.0
2024-12-12,MSFT,"PRITZKER, PENNY S",Director,Restricted Stock Units,A,23.634,0.0
2024-12-12,MSFT,"RODRIGUEZ, CARLOS A",Director,Restricted Stock Units,A,6.752,0.0
2024-12-12,MSFT,"WALMSLEY, EMMA N",Director,Restricted Stock Units,A,0.77,0.0
2024-12-09,MSFT,"NUMOTO, TAKESHI","EVP, Chief Marketing Officer",Common Stock,D,2500.0,447.412
2024-12-09,MSFT,"HOFFMAN, REID",Director,Restricted Stock Units,A,201.785,0.0
2024-12-09,MSFT,"LIST, TERI",Director,Common Stock,A,132.0,0.0
2024-12-09,MSFT,"PETERSON, SANDRA E",Director,Restricted Stock Units,A,238.218,0.0
2024-12-09,MSFT,"PRITZKER, PENNY S",Director,Restricted Stock Units,A,215.797,0.0
2024-12-09,MSFT,"RODRIGUEZ, CARLOS A",Director,Restricted Stock Units,A,229.81,0.0
2024-12-09,MSFT,"SCHARF, CHARLES W",Director,Common Stock,A,132.0,0.0
2024-12-09,MSFT,"STANTON, JOHN W",Director,Common Stock,A,132.0,0.0
2024-12-09,MSFT,"WALMSLEY, EMMA N",Director,Restricted Stock Units,A,131.721,0.0
2024-12-09,MSFT,"JOHNSTON, HUGH F",Director,Restricted Stock Units,A,227.008,0.0
2024-12-09,MSFT,"MACGREGOR, CATHERINE",Director,Restricted Stock Units,A,201.785,0.0
2024-12-09,MSFT,"MASON, MARK",Director,Common Stock,A,132.0,0.0
2024-12-04,MSFT,"NUMOTO, TAKESHI","EVP, Chief Marketing Officer",Common Stock,D,2000.0,437.317
2024-12-02,MSFT,"JOLLA, ALICE L.",Chief Accounting Officer,Common Stock,D,430.839,423.46
2024-12-02,MSFT,"NUMOTO, TAKESHI","EVP, Chief Marketing Officer",Common Stock,D,2500.0,430.873
2024-12-02,MSFT,"NUMOTO, TAKESHI","EVP, Chief Marketing Officer",Common Stock,D,158.74,423.46
2024-11-27,MSFT,"NUMOTO, TAKESHI","EVP, Chief Marketing Officer",Common Stock,D,1000.0,423.48
2024-11-22,MSFT,"ALTHOFF, JUDSON","EVP, Chief Commercial Officer",Common Stock,D,25000.0,417.0
2024-11-22,MSFT,"NUMOTO, TAKESHI","EVP, Chief Marketing Officer",Common Stock,D,1000.0,414.72
2024-11-13,MSFT,"NADELLA, SATYA","Director, Chief Executive Officer",Common Stock,D,4719.0,0.0
2024-11-12,MSFT,"YOUNG, CHRISTOPHER DAVID","EVP, Business Development",Common Stock,D,7200.0,423.6584
2024-11-11,MSFT,"YOUNG, CHRISTOPHER DAVID","EVP, Business Development",Common Stock,D,10531.811,422.54
2024-09-16,MSFT,"SMITH, BRADFORD L",Vice Chair and President,Common Stock,A,23374.0,0.0
2024-09-16,MSFT,"YOUNG, CHRISTOPHER DAVID","EVP, Business Development",Common Stock,A,8990.0,0.0
2024-09-16,MSFT,"NUMOTO, TAKESHI","EVP, Chief Marketing Officer",Common Stock,A,8511.0,0.0
2024-09-16,MSFT,"ALTHOFF, JUDSON","EVP, Chief Commercial Officer",Common Stock,A,23374.0,0.0
2024-09-16,MSFT,"HOOD, AMY",EVP & Chief Financial Officer,Common Stock,A,23374.0,0.0
2024-09-16,MSFT,"HOGAN, KATHLEEN T","EVP, Human Resources",Common Stock,A,7912.0,0.0
2024-09-12,MSFT,"RODRIGUEZ, CARLOS A",Director,Restricted Stock Units,A,6.009,0.0
2024-09-12,MSFT,"WALMSLEY, EMMA N",Director,Restricted Stock Units,A,0.501,0.0
2024-09-12,MSFT,"HOFFMAN, REID",Director,Restricted Stock Units,A,26.8,0.0
2024-09-12,MSFT,"JOHNSTON, HUGH F",Director,Restricted Stock Units,A,0.862,0.0
2024-09-12,MSFT,"LIST, TERI",Director,Restricted Stock Units,A,39.899,0.0
2024-09-12,MSFT,"MACGREGOR, CATHERINE",Director,Restricted Stock Units,A,1.165,0.0
2024-09-12,MSFT,"PETERSON, SANDRA E",Director,Restricted Stock Units,A,42.272,0.0
2024-09-12,MSFT,"PRITZKER, PENNY S",Director,Restricted Stock Units,A,22.066,0.0
2024-09-10,MSFT,"HOGAN, KATHLEEN T","EVP, Chief Human Resources Off",Common Stock,D,17377.576,411.8464
2024-09-10,MSFT,"NUMOTO, TAKESHI","EVP, Chief Marketing Officer",Common Stock,D,2500.0,411.043
2024-09-10,MSFT,"SMITH, BRADFORD L",Vice Chair and President,Common Stock,D,12500.0,0.0
2024-09-09,MSFT,"SMITH, BRADFORD L",Vice Chair and President,Common Stock,D,30.0,403.3
2024-09-09,MSFT,"SMITH, BRADFORD L",Vice Chair and President,Common Stock,D,39970.0,402.5883
2024-09-06,MSFT,"JOHNSTON, HUGH F",Director,Restricted Stock Units,A,252.054,0.0
2024-09-06,MSFT,"RODRIGUEZ, CARLOS A",Director,Restricted Stock Units,A,255.166,0.0
2024-09-06,MSFT,"STANTON, JOHN W",Director,Common Stock,A,146.0,0.0
2024-09-06,MSFT,"WALMSLEY, EMMA N",Director,Restricted Stock Units,A,146.253,0.0
2024-09-06,MSFT,"SCHARF, CHARLES W",Director,Common Stock,A,146.0,0.0
2024-09-06,MSFT,"PRITZKER, PENNY S",Director,Restricted Stock Units,A,239.607,0.0
2024-09-06,MSFT,"PETERSON, SANDRA E",Director,Restricted Stock Units,A,264.501,0.0
2024-09-06,MSFT,"MASON, MARK",Director,Common Stock,A,146.0,0.0
2024-09-06,MSFT,"MACGREGOR, CATHERINE",Director,Restricted Stock Units,A,224.048,0.0
2024-09-06,MSFT,"LIST, TERI",Director,Common Stock,A,146.0,0.0
2024-09-06,MSFT,"HOFFMAN, REID",Director,Restricted Stock Units,A,224.048,0.0
2024-09-05,MSFT,"HOOD, AMY","EVP, Chief Financial Officer",Common Stock,D,38000.0,410.5472
2024-09-04,MSFT,"NADELLA, SATYA","Director, Chief Executive Officer",Common Stock,D,2800.0,404.985
2024-09-04,MSFT,"HOOD, AMY","EVP, Chief Financial Officer",Common Stock,D,2450.0,0.0
2024-09-04,MSFT,"NADELLA, SATYA","Director, Chief Executive Officer",Common Stock,D,14120.0,410.1035
2024-09-04,MSFT,"NADELLA, SATYA","Director, Chief Executive Officer",Common Stock,D,1500.0,410.816
2024-09-04,MSFT,"NADELLA, SATYA","Director, Chief Executive Officer",Common Stock,D,36955.0,409.1226
2024-09-04,MSFT,"NADELLA, SATYA","Director, Chief Executive Officer",Common Stock,D,9648.0,407.0234
2024-09-04,MSFT,"NADELLA, SATYA","Director, Chief Executive Officer",Common Stock,D,5939.0,406.1717
2024-09-04,MSFT,"NADELLA, SATYA","Director, Chief Executive Officer",Common Stock,D,7391.0,408.3398
2024-09-03,MSFT,"YOUNG, CHRISTOPHER DAVID","EVP, Business Development",Common Stock,A,19573.0,0.0
2024-09-03,MSFT,"ALTHOFF, JUDSON","EVP, Chief Commercial Officer",Common Stock,D,18909.765,417.14
2024-09-03,MSFT,"ALTHOFF, JUDSON","EVP, Chief Commercial Officer",Common Stock,A,32881.0,0.0
2024-09-03,MSFT,"HOGAN, KATHLEEN T","EVP, Human Resources",Common Stock,D,9516.737,417.14
2024-09-03,MSFT,"HOGAN, KATHLEEN T","EVP, Human Resources",Common Stock,A,17224.0,0.0
2024-09-03,MSFT,"HOOD, AMY","EVP, Chief Financial Officer",Common Stock,D,25299.444,417.14
2024-09-03,MSFT,"HOOD, AMY","EVP, Chief Financial Officer",Common Stock,A,45668.0,0.0
2024-09-03,MSFT,"JOLLA, ALICE L.",Chief Accounting Officer,Common Stock,D,498.242,417.14
2024-09-03,MSFT,"NADELLA, SATYA","Director, Chief Executive Officer",Common Stock,D,105201.441,417.14
2024-09-03,MSFT,"NADELLA, SATYA","Director, Chief Executive Officer",Common Stock,A,260949.0,0.0
2024-09-03,MSFT,"NUMOTO, TAKESHI","EVP, Chief Marketing Officer",Common Stock,D,8320.847,417.14
2024-09-03,MSFT,"NUMOTO, TAKESHI","EVP, Chief Marketing Officer",Common Stock,A,14552.0,0.0
2024-09-03,MSFT,"SMITH, BRADFORD L",President,Common Stock,D,22413.212,417.14
2024-09-03,MSFT,"SMITH, BRADFORD L",President,Common Stock,A,40448.0,0.0
2024-09-03,MSFT,"YOUNG, CHRISTOPHER DAVID","EVP, Business Development",Common Stock,D,14162.023,417.14
2024-08-31,MSFT,"JOLLA, ALICE L.",Chief Accounting Officer,Common Stock,A,4411.0,0.0
2024-08-30,MSFT,"NUMOTO, TAKESHI","EVP, Chief Marketing Officer",Common Stock,D,209.913,413.12
2024-08-30,MSFT,"JOLLA, ALICE L.",Chief Accounting Officer,Common Stock,D,60.68,413.12
2024-08-23,MSFT,"NADELLA, SATYA","Director, Chief Executive Officer",Common Stock,D,7199.0,417.412
2024-07-15,MSFT,"JOLLA, ALICE L.",Chief Accounting Officer,Common Stock,D,177.469,453.55
2024-06-13,MSFT,"HOFFMAN, REID",Director,Restricted Stock Units,A,25.492,0.0
2024-06-13,MSFT,"RODRIGUEZ, CARLOS A",Director,Restricted Stock Units,A,5.369,0.0
2024-06-13,MSFT,"PRITZKER, PENNY S",Director,Restricted Stock Units,A,20.894,0.0
2024-06-13,MSFT,"PETERSON, SANDRA E",Director,Restricted Stock Units,A,40.358,0.0
2024-06-13,MSFT,"MACGREGOR, CATHERINE",Director,Restricted Stock Units,A,0.746,0.0
2024-06-13,MSFT,"JOHNSTON, HUGH F",Director,Restricted Stock Units,A,0.404,0.0
2024-06-13,MSFT,"LIST, TERI",Director,Restricted Stock Units,A,38.516,0.0
2024-06-07,MSFT,"WALMSLEY, EMMA N",Director,Restricted Stock Units,A,138.61,0.0
2024-06-07,MSFT,"SCHARF, CHARLES W",Director,Common Stock,A,138.0,0.0
2024-06-07,MSFT,"RODRIGUEZ, CARLOS A",Director,Restricted Stock Units,A,241.831,0.0
2024-06-07,MSFT,"JOHNSTON, HUGH F",Director,Restricted Stock Units,A,238.882,0.0
2024-06-07,MSFT,"LIST, TERI",Director,Common Stock,A,138.0,0.0
2024-06-07,MSFT,"MACGREGOR, CATHERINE",Director,Restricted Stock Units,A,212.339,0.0
2024-06-07,MSFT,"HOFFMAN, REID",Director,Restricted Stock Units,A,212.339,0.0
2024-06-07,MSFT,"MASON, MARK",Director,Common Stock,A,138.0,0.0
2024-06-07,MSFT,"PETERSON, SANDRA E",Director,Restricted Stock Units,A,250.678,0.0
2024-06-07,MSFT,"PRITZKER, PENNY S",Director,Restricted Stock Units,A,227.085,0.0
2024-06-07,MSFT,"WALMSLEY, EMMA N",Director,Restricted Stock Units,A,0.234,0.0
2024-06-07,MSFT,"STANTON, JOHN W",Director,Common Stock,A,138.0,0.0
2024-06-05,MSFT,"NADELLA, SATYA","Director, Chief Executive Officer",Common Stock,A,7199.0,0.0
2024-06-05,MSFT,"NADELLA, SATYA","Director, Chief Executive Officer",Common Stock,D,16996.0,0.0
2024-06-03,MSFT,"NUMOTO, TAKESHI","EVP, Chief Marketing Officer",Common Stock,D,244.0,415.53
2024-05-31,MSFT,"NUMOTO, TAKESHI","EVP, Chief Marketing Officer",Common Stock,D,322.0,416.6
2024-05-31,MSFT,"JOLLA, ALICE L.",Chief Accounting Officer,Common Stock,D,391.942,414.67
2024-05-31,MSFT,"NUMOTO, TAKESHI","EVP, Chief Marketing Officer",Common Stock,D,158.762,414.67
2024-05-30,MSFT,"NUMOTO, TAKESHI","EVP, Chief Marketing Officer",Common Stock,D,209.529,429.17
2024-05-30,MSFT,"JOLLA, ALICE L.",Chief Accounting Officer,Common Stock,D,60.31,429.17
2024-05-23,MSFT,"ALTHOFF, JUDSON","EVP, Chief Commercial Officer",Common Stock,D,25000.0,425.678
2024-04-15,MSFT,"JOLLA, ALICE L.",Chief Accounting Officer,Common Stock,D,177.469,421.9
