contractID,symbol,expiration,strike,type,last,mark,bid,bid_size,ask,ask_size,volume,open_interest,date,implied_volatility,delta,gamma,theta,vega,rho
AAPL260618C00280000,AAPL,2026-06-18,280.00,call,17.35,17.18,17.10,2,17.25,4,2703,18422,2026-02-04,0.25877,0.53314,0.00917,-0.07728,0.66603,0.47739
AAPL260618P00280000,AAPL,2026-06-18,280.00,put,16.57,17.45,17.35,3,17.55,3,305,1621,2026-02-04,0.25877,-0.46686,0.00917,-0.04973,0.66603,-0.53691
AAPL260618C00285000,AAPL,2026-06-18,285.00,call,15.52,14.68,14.60,3,14.75,9,460,6407,2026-02-04,0.24902,0.48528,0.00956,-0.07399,0.66788,0.43931
AAPL260618P00285000,AAPL,2026-06-18,285.00,put,20.37,19.95,19.85,36,20.05,3,66,690,2026-02-04,0.25877,-0.51185,0.00920,-0.04841,0.66804,-0.59258
AAPL260618C00290000,AAPL,2026-06-18,290.00,call,12.63,12.40,12.30,2,12.50,9,554,10929,2026-02-04,0.24902,0.43952,0.00945,-0.07226,0.66064,0.40017
AAPL260618P00290000,AAPL,2026-06-18,290.00,put,22.10,22.73,22.65,21,22.80,1,102,1464,2026-02-04,0.25877,-0.55592,0.00911,-0.04629,0.66176,-0.64810
AAPL260618C00295000,AAPL,2026-06-18,295.00,call,10.55,10.43,10.35,5,10.50,5,357,5246,2026-02-04,0.23926,0.38885,0.00956,-0.06705,0.64222,0.35755
AAPL260618P00295000,AAPL,2026-06-18,295.00,put,26.23,25.75,25.65,1,25.85,2,4,161,2026-02-04,0.25877,-0.59858,0.00892,-0.04346,0.64783,-0.70295
AAPL260618C00300000,AAPL,2026-06-18,300.00,call,8.79,8.68,8.60,24,8.75,10,12310,26252,2026-02-04,0.23926,0.34522,0.00919,-0.06378,0.61738,0.31894
AAPL260618P00300000,AAPL,2026-06-18,300.00,put,29.99,29.07,28.95,6,29.20,5,92,186,2026-02-04,0.25877,-0.63940,0.00863,-0.04000,0.62711,-0.75665
AAPL260618C00305000,AAPL,2026-06-18,305.00,call,7.53,7.17,7.10,9,7.25,4,172,4242,2026-02-04,0.23926,0.30423,0.00873,-0.06000,0.58615,0.28230
AAPL260618P00305000,AAPL,2026-06-18,305.00,put,33.25,32.67,32.55,2,32.80,2,2,1,2026-02-04,0.25877,-0.67806,0.00827,-0.03602,0.60061,-0.80883
AAPL260618C00310000,AAPL,2026-06-18,310.00,call,6.35,5.92,5.85,19,6.00,17,578,8564,2026-02-04,0.23926,0.26617,0.00819,-0.05583,0.54995,0.24798
AAPL260618P00310000,AAPL,2026-06-18,310.00,put,38.65,36.52,36.40,2,36.65,5,4,125,2026-02-04,0.25877,-0.71430,0.00784,-0.03164,0.56942,-0.85918
AAPL260618C00315000,AAPL,2026-06-18,315.00,call,4.95,4.83,4.75,12,4.90,36,134,1684,2026-02-04,0.23926,0.23123,0.00760,-0.05142,0.51021,0.21622
AAPL260618P00315000,AAPL,2026-06-18,315.00,put,40.00,40.40,39.85,22,40.95,2,20,2,2026-02-04,0.25877,-0.74794,0.00736,-0.02698,0.53468,-0.90747
AAPL260618C00320000,AAPL,2026-06-18,320.00,call,4.25,3.95,3.90,16,4.00,16,1203,10164,2026-02-04,0.23926,0.19949,0.00697,-0.04689,0.46829,0.18718
AAPL260618P00320000,AAPL,2026-06-18,320.00,put,44.25,44.75,44.10,21,45.40,16,8,6,2026-02-04,0.26853,-0.76875,0.00677,-0.02545,0.51023,-0.94505
AAPL260618C00325000,AAPL,2026-06-18,325.00,call,3.40,3.22,3.15,3,3.30,49,249,1650,2026-02-04,0.22951,0.15942,0.00631,-0.03892,0.40665,0.15070
AAPL260618P00325000,AAPL,2026-06-18,325.00,put,50.60,49.15,48.50,5,49.80,7,7,1,2026-02-04,0.26853,-0.79674,0.00628,-0.02060,0.47358,-0.98845
AAPL260618C00330000,AAPL,2026-06-18,330.00,call,2.85,2.62,2.58,1,2.65,20,614,5355,2026-02-04,0.22951,0.13423,0.00562,-0.03448,0.36231,0.12724
AAPL260618P00330000,AAPL,2026-06-18,330.00,put,0.00,53.85,53.10,5,54.60,5,0,1,2026-02-04,0.28804,-0.80230,0.00576,-0.02255,0.46575,-1.01274
AAPL260618C00335000,AAPL,2026-06-18,335.00,call,2.22,2.11,2.07,15,2.15,10,359,379,2026-02-04,0.22951,0.11223,0.00496,-0.03026,0.31957,0.10667
AAPL260618P00335000,AAPL,2026-06-18,335.00,put,0.00,58.58,56.75,2,60.40,7,0,0,2026-02-04,0.29780,-0.81582,0.00534,-0.02121,0.44594,-1.04355
AAPL260618C00340000,AAPL,2026-06-18,340.00,call,1.82,1.71,1.66,1,1.75,37,109,8380,2026-02-04,0.22951,0.09320,0.00433,-0.02632,0.27919,0.08880
AAPL260618P00340000,AAPL,2026-06-18,340.00,put,0.00,63.47,61.65,2,65.30,2,0,0,2026-02-04,0.30755,-0.82760,0.00496,-0.01995,0.42776,-1.07275
AAPL260618C00345000,AAPL,2026-06-18,345.00,call,1.40,1.39,1.36,8,1.42,35,45,576,2026-02-04,0.23926,0.08655,0.00393,-0.02583,0.26423,0.08232
AAPL260618P00345000,AAPL,2026-06-18,345.00,put,0.00,68.38,66.60,1,70.15,1,0,0,2026-02-04,0.32707,-0.82908,0.00463,-0.02222,0.42540,-1.09312
AAPL260618C00350000,AAPL,2026-06-18,350.00,call,1.17,1.12,1.10,1,1.15,20,1129,3751,2026-02-04,0.23926,0.07193,0.00342,-0.02237,0.22968,0.06856
AAPL260618P00350000,AAPL,2026-06-18,350.00,put,0.00,73.38,71.55,2,75.20,6,0,2,2026-02-04,0.33682,-0.83835,0.00434,-0.02115,0.41036,-1.11995
AAPL260618C00360000,AAPL,2026-06-18,360.00,call,0.69,0.74,0.72,1,0.76,19,229,3404,2026-02-04,0.23926,0.04887,0.00253,-0.01642,0.16966,0.04677
AAPL260618P00360000,AAPL,2026-06-18,360.00,put,0.00,83.22,81.55,1,84.90,1,0,2,2026-02-04,0.36609,-0.84583,0.00387,-0.02272,0.39779,-1.16405
AAPL260618C00370000,AAPL,2026-06-18,370.00,call,0.50,0.49,0.47,5,0.51,26,186,915,2026-02-04,0.23926,0.03253,0.00181,-0.01173,0.12187,0.03123
AAPL260618P00370000,AAPL,2026-06-18,370.00,put,0.00,93.35,91.55,1,95.15,6,0,1,2026-02-04,0.39536,-0.85097,0.00351,-0.02462,0.38892,-1.20596
AAPL260618C00380000,AAPL,2026-06-18,380.00,call,0.35,0.32,0.30,39,0.34,44,325,808,2026-02-04,0.23926,0.02124,0.00127,-0.00817,0.08534,0.02045
AAPL260618P00380000,AAPL,2026-06-18,380.00,put,0.00,103.35,101.55,1,105.15,6,0,2,2026-02-04,0.42462,-0.85438,0.00321,-0.02682,0.38293,-1.24627
AAPL260618C00390000,AAPL,2026-06-18,390.00,call,0.22,0.21,0.19,27,0.22,21,28,9958,2026-02-04,0.23926,0.01362,0.00087,-0.00557,0.05839,0.01315
AAPL260618P00390000,AAPL,2026-06-18,390.00,put,0.00,113.33,111.50,1,115.15,1,0,0,2026-02-04,0.45389,-0.85648,0.00298,-0.02931,0.37920,-1.28537
AAPL260618C00400000,AAPL,2026-06-18,400.00,call,0.15,0.14,0.12,30,0.15,10,315,2270,2026-02-04,0.24902,0.01120,0.00071,-0.00487,0.04928,0.01081
AAPL260618P00400000,AAPL,2026-06-18,400.00,put,0.00,123.32,121.55,1,125.10,2,0,0,2026-02-04,0.48316,-0.85756,0.00278,-0.03206,0.37727,-1.32356
AAPL260618C00410000,AAPL,2026-06-18,410.00,call,0.05,0.10,0.09,1,0.11,32,0,227,2026-02-04,0.24902,0.00720,0.00048,-0.00330,0.03346,0.00696
AAPL260618P00410000,AAPL,2026-06-18,410.00,put,0.00,133.30,131.55,1,135.05,1,0,0,2026-02-04,0.50267,-0.86377,0.00259,-0.03155,0.36601,-1.36572
AAPL260618C00420000,AAPL,2026-06-18,420.00,call,0.05,0.06,0.04,17,0.08,44,0,369,2026-02-04,0.24902,0.00457,0.00032,-0.00220,0.02235,0.00443
AAPL260618P00420000,AAPL,2026-06-18,420.00,put,0.00,143.28,141.50,2,145.05,1,0,0,2026-02-04,0.53194,-0.86314,0.00246,-0.03478,0.36715,-1.40238
AAPL260618C00430000,AAPL,2026-06-18,430.00,call,0.04,0.04,0.02,18,0.06,32,10,1278,2026-02-04,0.24902,0.00287,0.00021,-0.00144,0.01470,0.00278
AAPL260618P00430000,AAPL,2026-06-18,430.00,put,0.00,153.32,151.50,2,155.15,2,0,0,2026-02-04,0.55145,-0.86749,0.00232,-0.03470,0.35910,-1.44287
AAPL260618C00440000,AAPL,2026-06-18,440.00,call,0.04,0.01,0.00,0,0.05,28,2,25,2026-02-04,0.23926,0.00118,0.00010,-0.00062,0.00658,0.00115
AAPL260618P00440000,AAPL,2026-06-18,440.00,put,0.00,163.30,161.50,2,165.10,1,0,0,2026-02-04,0.58072,-0.86574,0.00222,-0.03835,0.36235,-1.47855
AAPL260618C00450000,AAPL,2026-06-18,450.00,call,0.03,0.03,0.01,100,0.04,25,100,861,2026-02-04,0.26853,0.00233,0.00016,-0.00128,0.01218,0.00225
AAPL260618P00450000,AAPL,2026-06-18,450.00,put,0.00,173.43,171.50,1,175.35,2,0,0,2026-02-04,0.60999,-0.86366,0.00214,-0.04222,0.36620,-1.51397
AAPL260717C00130000,AAPL,2026-07-17,130.00,call,149.57,148.75,146.95,10,150.55,10,3,71,2026-02-04,0.48316,0.99460,0.00017,-0.01683,0.02862,0.56376
AAPL260717P00130000,AAPL,2026-07-17,130.00,put,0.17,0.01,0.00,0,0.21,12,27,0,2026-02-04,0.36609,-0.00053,0.00003,-0.00037,0.00347,-0.00070
AAPL260717C00135000,AAPL,2026-07-17,135.00,call,142.99,143.88,142.05,10,145.70,13,82,0,2026-02-04,0.47340,0.99335,0.00021,-0.01804,0.03441,0.58401
AAPL260717P00135000,AAPL,2026-07-17,135.00,put,0.00,0.13,0.01,10,0.25,12,0,0,2026-02-04,0.44414,-0.00441,0.00016,-0.00312,0.02391,-0.00600
AAPL260717C00140000,AAPL,2026-07-17,140.00,call,137.72,139.00,137.20,11,140.80,10,39,0,2026-02-04,0.46365,0.99189,0.00026,-0.01932,0.04100,0.60397
AAPL260717P00140000,AAPL,2026-07-17,140.00,put,0.00,0.17,0.05,10,0.29,13,0,0,2026-02-04,0.44414,-0.00628,0.00022,-0.00426,0.03271,-0.00857
AAPL260717C00145000,AAPL,2026-07-17,145.00,call,134.03,134.15,132.35,11,135.95,10,13,0,2026-02-04,0.45389,0.99018,0.00031,-0.02067,0.04847,0.62360
AAPL260717P00145000,AAPL,2026-07-17,145.00,put,0.30,0.22,0.10,10,0.34,13,9,0,2026-02-04,0.43438,-0.00766,0.00026,-0.00496,0.03899,-0.01045
AAPL260717C00150000,AAPL,2026-07-17,150.00,call,0.00,129.30,127.50,10,131.10,10,0,0,2026-02-04,0.44414,0.98820,0.00038,-0.02210,0.05687,0.64285
AAPL260717P00150000,AAPL,2026-07-17,150.00,put,0.39,0.28,0.16,12,0.40,22,11,0,2026-02-04,0.42462,-0.00928,0.00032,-0.00573,0.04613,-0.01265
AAPL260717C00155000,AAPL,2026-07-17,155.00,call,0.00,124.47,122.70,2,126.25,2,0,0,2026-02-04,0.44414,0.98435,0.00048,-0.02461,0.07258,0.65944
AAPL260717P00155000,AAPL,2026-07-17,155.00,put,0.00,0.36,0.25,1,0.47,10,0,0,2026-02-04,0.42462,-0.01259,0.00041,-0.00745,0.06015,-0.01723
AAPL260717C00160000,AAPL,2026-07-17,160.00,call,97.80,119.75,118.10,10,121.40,10,0,25,2026-02-04,0.44414,0.97963,0.00060,-0.02745,0.09086,0.67480
AAPL260717P00160000,AAPL,2026-07-17,160.00,put,0.52,0.51,0.48,10,0.54,18,11,730,2026-02-04,0.42462,-0.01672,0.00053,-0.00949,0.07678,-0.02296
AAPL260717C00165000,AAPL,2026-07-17,165.00,call,114.67,114.95,113.30,17,116.60,49,356,354,2026-02-04,0.43438,0.97612,0.00070,-0.02930,0.10391,0.69192
AAPL260717P00165000,AAPL,2026-07-17,165.00,put,0.54,0.60,0.58,1,0.63,10,3,203,2026-02-04,0.41487,-0.01973,0.00062,-0.01065,0.08845,-0.02709
AAPL260717C00170000,AAPL,2026-07-17,170.00,call,102.85,110.32,108.85,10,111.80,10,0,14,2026-02-04,0.43438,0.96972,0.00085,-0.03262,0.12669,0.70487
AAPL260717P00170000,AAPL,2026-07-17,170.00,put,0.71,0.71,0.69,5,0.74,9,24,338,2026-02-04,0.40511,-0.02319,0.00073,-0.01189,0.10136,-0.03182
AAPL260717C00175000,AAPL,2026-07-17,175.00,call,104.55,105.50,104.10,11,106.90,22,1,88,2026-02-04,0.42462,0.96493,0.00099,-0.03471,0.14299,0.72020
AAPL260717P00175000,AAPL,2026-07-17,175.00,put,0.82,0.84,0.82,10,0.87,5,5,166,2026-02-04,0.39536,-0.02712,0.00086,-0.01319,0.11561,-0.03721
AAPL260717C00180000,AAPL,2026-07-17,180.00,call,101.19,100.62,99.70,10,101.55,10,2,40,2026-02-04,0.40511,0.96253,0.00109,-0.03526,0.15096,0.73907
AAPL260717P00180000,AAPL,2026-07-17,180.00,put,0.98,0.99,0.97,6,1.02,6,57,1337,2026-02-04,0.38560,-0.03161,0.00100,-0.01456,0.13129,-0.04335
AAPL260717C00185000,AAPL,2026-07-17,185.00,call,80.83,96.03,94.55,10,97.50,10,0,35,2026-02-04,0.40511,0.95349,0.00130,-0.03906,0.17985,0.74828
AAPL260717P00185000,AAPL,2026-07-17,185.00,put,1.13,1.23,1.14,5,1.32,1,8,244,2026-02-04,0.38560,-0.03995,0.00121,-0.01759,0.15906,-0.05498
AAPL260717C00190000,AAPL,2026-07-17,190.00,call,74.15,91.45,90.20,10,92.70,13,0,57,2026-02-04,0.39536,0.94669,0.00149,-0.04131,0.20053,0.76084
AAPL260717P00190000,AAPL,2026-07-17,190.00,put,1.35,1.37,1.34,6,1.40,5,5,790,2026-02-04,0.37584,-0.04610,0.00139,-0.01917,0.17855,-0.06341
AAPL260717C00195000,AAPL,2026-07-17,195.00,call,86.35,86.17,85.85,1,86.50,28,529,205,2026-02-04,0.35633,0.95090,0.00154,-0.03816,0.18781,0.78956
AAPL260717P00195000,AAPL,2026-07-17,195.00,put,1.57,1.60,1.57,5,1.64,1,410,580,2026-02-04,0.36609,-0.05304,0.00160,-0.02080,0.19973,-0.07293
AAPL260717C00200000,AAPL,2026-07-17,200.00,call,79.25,81.70,81.10,6,82.30,10,14,84,2026-02-04,0.35633,0.93911,0.00183,-0.04209,0.22265,0.79507
AAPL260717P00200000,AAPL,2026-07-17,200.00,put,1.85,1.88,1.84,19,1.91,1,158,1983,2026-02-04,0.35633,-0.06089,0.00183,-0.02247,0.22265,-0.08368
AAPL260717C00205000,AAPL,2026-07-17,205.00,call,77.20,76.97,76.65,1,77.30,32,605,323,2026-02-04,0.34658,0.93025,0.00209,-0.04428,0.24739,0.80491
AAPL260717P00205000,AAPL,2026-07-17,205.00,put,2.13,2.20,2.16,10,2.24,3,503,2614,2026-02-04,0.34658,-0.06975,0.00209,-0.02416,0.24739,-0.09581
AAPL260717C00210000,AAPL,2026-07-17,210.00,call,72.75,72.50,72.15,2,72.85,17,328,258,2026-02-04,0.34658,0.91522,0.00243,-0.04850,0.28695,0.80577
AAPL260717P00210000,AAPL,2026-07-17,210.00,put,2.49,2.55,2.52,19,2.59,3,305,539,2026-02-04,0.33682,-0.07974,0.00238,-0.02587,0.27401,-0.10948
AAPL260717C00215000,AAPL,2026-07-17,215.00,call,67.35,67.50,66.40,7,68.60,16,15,122,2026-02-04,0.31731,0.91449,0.00267,-0.04660,0.28881,0.82784
AAPL260717P00215000,AAPL,2026-07-17,215.00,put,3.15,3.00,2.95,3,3.05,20,707,2593,2026-02-04,0.33682,-0.09641,0.00275,-0.02965,0.31570,-0.13291
AAPL260717C00220000,AAPL,2026-07-17,220.00,call,61.45,63.12,62.15,50,64.10,21,18,150,2026-02-04,0.31731,0.89626,0.00307,-0.05083,0.33306,0.82432
AAPL260717P00220000,AAPL,2026-07-17,220.00,put,3.50,3.45,3.40,24,3.50,2,47,2682,2026-02-04,0.32707,-0.10948,0.00310,-0.03137,0.34624,-0.15086
AAPL260717C00225000,AAPL,2026-07-17,225.00,call,60.25,59.02,58.65,28,59.40,39,41,320,2026-02-04,0.31731,0.87586,0.00349,-0.05510,0.37853,0.81759
AAPL260717P00225000,AAPL,2026-07-17,225.00,put,3.85,4.05,4.00,12,4.10,9,17,7407,2026-02-04,0.31731,-0.12414,0.00349,-0.03303,0.37853,-0.17100
AAPL260717C00230000,AAPL,2026-07-17,230.00,call,55.71,54.62,54.15,11,55.10,19,85,369,2026-02-04,0.30755,0.85939,0.00393,-0.05716,0.41247,0.81695
AAPL260717P00230000,AAPL,2026-07-17,230.00,put,4.70,4.67,4.60,38,4.75,5,42,3108,2026-02-04,0.30755,-0.14061,0.00393,-0.03459,0.41247,-0.19361
AAPL260717C00235000,AAPL,2026-07-17,235.00,call,51.10,50.75,50.40,2,51.10,33,5,188,2026-02-04,0.30755,0.83471,0.00437,-0.06127,0.45918,0.80391
AAPL260717P00235000,AAPL,2026-07-17,235.00,put,5.69,5.45,5.35,10,5.55,7,107,1203,2026-02-04,0.30755,-0.16529,0.00437,-0.03821,0.45918,-0.22862
AAPL260717C00240000,AAPL,2026-07-17,240.00,call,47.60,46.40,45.90,20,46.90,20,64,350,2026-02-04,0.29780,0.81391,0.00487,-0.06302,0.49500,0.79717
AAPL260717P00240000,AAPL,2026-07-17,240.00,put,6.20,6.33,6.25,1,6.40,6,221,3978,2026-02-04,0.29780,-0.18609,0.00487,-0.03947,0.49500,-0.25733
AAPL260717C00245000,AAPL,2026-07-17,245.00,call,43.25,42.53,41.95,54,43.10,32,28,562,2026-02-04,0.28804,0.79071,0.00540,-0.06453,0.53145,0.78709
AAPL260717P00245000,AAPL,2026-07-17,245.00,put,7.02,7.28,7.20,10,7.35,6,185,3839,2026-02-04,0.29780,-0.21512,0.00531,-0.04266,0.54005,-0.29890
AAPL260717C00250000,AAPL,2026-07-17,250.00,call,37.66,38.62,38.10,18,39.15,39,168,1111,2026-02-04,0.28804,0.75926,0.00585,-0.06790,0.57536,0.76393
AAPL260717P00250000,AAPL,2026-07-17,250.00,put,7.95,8.40,8.30,10,8.50,5,320,5937,2026-02-04,0.28804,-0.24074,0.00585,-0.04337,0.57536,-0.33450
AAPL260717C00255000,AAPL,2026-07-17,255.00,call,35.61,35.10,34.85,2,35.35,11,18,919,2026-02-04,0.27829,0.73088,0.00642,-0.06873,0.60993,0.74644
AAPL260717P00255000,AAPL,2026-07-17,255.00,put,9.34,9.68,9.60,9,9.75,5,49,6284,2026-02-04,0.28804,-0.27391,0.00626,-0.04582,0.61531,-0.38255
AAPL260717C00260000,AAPL,2026-07-17,260.00,call,31.76,31.35,30.95,11,31.75,10,107,2174,2026-02-04,0.26853,0.69951,0.00701,-0.06914,0.64290,0.72473
AAPL260717P00260000,AAPL,2026-07-17,260.00,put,11.32,11.10,11.00,12,11.20,4,114,668,2026-02-04,0.27829,-0.30466,0.00681,-0.04572,0.64688,-0.42560
AAPL260717C00265000,AAPL,2026-07-17,265.00,call,27.50,28.12,27.60,91,28.65,73,87,1326,2026-02-04,0.26853,0.66160,0.00737,-0.07111,0.67578,0.69141
AAPL260717P00265000,AAPL,2026-07-17,265.00,put,12.00,12.68,12.60,24,12.75,1,267,550,2026-02-04,0.27829,-0.34141,0.00714,-0.04717,0.67808,-0.47959
AAPL260717C00270000,AAPL,2026-07-17,270.00,call,25.80,24.82,24.45,36,25.20,13,439,3235,2026-02-04,0.25877,0.62469,0.00793,-0.07040,0.70081,0.66149
AAPL260717P00270000,AAPL,2026-07-17,270.00,put,13.70,14.53,14.40,24,14.65,24,204,684,2026-02-04,0.26853,-0.37726,0.00766,-0.04598,0.70195,-0.53029
AAPL260717C00275000,AAPL,2026-07-17,275.00,call,22.21,22.00,21.90,5,22.10,10,298,2492,2026-02-04,0.25877,0.58383,0.00816,-0.07112,0.72078,0.62283
AAPL260717P00275000,AAPL,2026-07-17,275.00,put,15.90,16.52,16.45,8,16.60,3,651,131,2026-02-04,0.26853,-0.41667,0.00786,-0.04623,0.72098,-0.58921
AAPL260717C00280000,AAPL,2026-07-17,280.00,call,19.38,19.25,19.15,5,19.35,13,380,26130,2026-02-04,0.25877,0.54281,0.00830,-0.07119,0.73287,0.58304
AAPL260717P00280000,AAPL,2026-07-17,280.00,put,18.05,18.75,18.65,3,18.85,2,364,527,2026-02-04,0.25877,-0.45719,0.00830,-0.04372,0.73287,-0.64721
AAPL260717C00285000,AAPL,2026-07-17,285.00,call,16.86,16.73,16.65,3,16.80,15,702,2065,2026-02-04,0.24902,0.49949,0.00867,-0.06843,0.73712,0.54273
AAPL260717P00285000,AAPL,2026-07-17,285.00,put,20.90,21.25,21.15,1,21.35,3,20,162,2026-02-04,0.25877,-0.49794,0.00834,-0.04267,0.73711,-0.70953
AAPL260717C00290000,AAPL,2026-07-17,290.00,call,14.53,14.43,14.35,2,14.50,11,122,2153,2026-02-04,0.24902,0.45787,0.00862,-0.06717,0.73300,0.50042
AAPL260717P00290000,AAPL,2026-07-17,290.00,put,24.30,23.93,23.85,2,24.00,1,2,53,2026-02-04,0.25877,-0.53800,0.00831,-0.04101,0.73377,-0.77188
AAPL260717C00295000,AAPL,2026-07-17,295.00,call,13.00,12.32,12.25,3,12.40,5,60,1805,2026-02-04,0.23926,0.41151,0.00880,-0.06291,0.71891,0.45450
AAPL260717P00295000,AAPL,2026-07-17,295.00,put,26.80,26.93,26.80,2,27.05,2,15,21,2026-02-04,0.25877,-0.57701,0.00819,-0.03880,0.72334,-0.83377
AAPL260717C00300000,AAPL,2026-07-17,300.00,call,10.60,10.50,10.40,2,10.60,24,995,7466,2026-02-04,0.23926,0.37116,0.00855,-0.06045,0.69833,0.41196
AAPL260717P00300000,AAPL,2026-07-17,300.00,put,30.75,30.02,29.60,109,30.45,64,5,67,2026-02-04,0.24902,-0.62154,0.00827,-0.03357,0.70264,-0.90019
AAPL260717C00305000,AAPL,2026-07-17,305.00,call,9.29,8.88,8.80,3,8.95,10,49,1730,2026-02-04,0.23926,0.33281,0.00822,-0.05756,0.67140,0.37108
AAPL260717P00305000,AAPL,2026-07-17,305.00,put,0.00,33.42,33.05,11,33.80,2,0,30,2026-02-04,0.24902,-0.65867,0.00798,-0.03032,0.67802,-0.96144
AAPL260717C00310000,AAPL,2026-07-17,310.00,call,7.90,7.47,7.40,1,7.55,17,108,1200,2026-02-04,0.23926,0.29672,0.00783,-0.05433,0.63922,0.33223
AAPL260717P00310000,AAPL,2026-07-17,310.00,put,0.00,37.30,36.75,9,37.85,13,0,18,2026-02-04,0.25877,-0.68476,0.00743,-0.02951,0.65657,-1.01261
AAPL260717C00315000,AAPL,2026-07-17,315.00,call,6.48,6.25,6.15,5,6.35,18,457,383,2026-02-04,0.23926,0.26306,0.00738,-0.05085,0.60294,0.29570
AAPL260717P00315000,AAPL,2026-07-17,315.00,put,0.00,41.08,40.65,13,41.50,2,0,1,2026-02-04,0.25877,-0.71688,0.00708,-0.02577,0.62531,-1.06892
AAPL260717C00320000,AAPL,2026-07-17,320.00,call,5.40,5.22,5.15,1,5.30,10,246,788,2026-02-04,0.22951,0.22058,0.00699,-0.04416,0.54792,0.25006
AAPL260717P00320000,AAPL,2026-07-17,320.00,put,45.95,45.45,44.75,14,46.15,27,25,1,2026-02-04,0.26853,-0.73700,0.00658,-0.02479,0.60287,-1.11362
AAPL260717C00325000,AAPL,2026-07-17,325.00,call,4.65,4.33,4.25,10,4.40,13,97,302,2026-02-04,0.22951,0.19179,0.00644,-0.04037,0.50429,0.21813
AAPL260717P00325000,AAPL,2026-07-17,325.00,put,50.55,49.75,49.10,12,50.40,12,10,0,2026-02-04,0.26853,-0.76439,0.00620,-0.02082,0.56860,-1.16512
AAPL260717C00330000,AAPL,2026-07-17,330.00,call,3.69,3.62,3.55,18,3.70,42,117,319,2026-02-04,0.22951,0.16581,0.00587,-0.03662,0.46011,0.18916
AAPL260717P00330000,AAPL,2026-07-17,330.00,put,0.00,54.35,53.55,7,55.15,7,0,0,2026-02-04,0.27829,-0.77963,0.00576,-0.01985,0.54762,-1.20445
AAPL260717C00335000,AAPL,2026-07-17,335.00,call,2.87,3.00,2.95,5,3.05,29,6,64,2026-02-04,0.22951,0.14256,0.00531,-0.03295,0.41633,0.16309
AAPL260717P00335000,AAPL,2026-07-17,335.00,put,0.00,58.80,58.15,7,59.45,5,0,0,2026-02-04,0.28804,-0.79291,0.00537,-0.01894,0.52815,-1.24158
AAPL260717C00340000,AAPL,2026-07-17,340.00,call,2.60,2.48,2.43,5,2.53,22,45,332,2026-02-04,0.22951,0.12191,0.00477,-0.02943,0.37374,0.13984
AAPL260717P00340000,AAPL,2026-07-17,340.00,put,0.00,63.58,61.75,7,65.40,8,0,0,2026-02-04,0.29780,-0.80451,0.00502,-0.01809,0.51021,-1.27682
AAPL260717C00345000,AAPL,2026-07-17,345.00,call,2.10,2.06,2.02,5,2.10,37,73,61,2026-02-04,0.22951,0.10371,0.00425,-0.02611,0.33298,0.11925
AAPL260717P00345000,AAPL,2026-07-17,345.00,put,0.00,68.47,66.65,1,70.30,2,0,0,2026-02-04,0.31731,-0.80546,0.00470,-0.02045,0.50869,-1.30126
AAPL260717C00350000,AAPL,2026-07-17,350.00,call,1.81,1.71,1.67,3,1.74,19,110,295,2026-02-04,0.22951,0.08779,0.00376,-0.02300,0.29454,0.10118
AAPL260717P00350000,AAPL,2026-07-17,350.00,put,0.00,73.40,71.60,2,75.20,2,0,0,2026-02-04,0.32707,-0.81461,0.00442,-0.01976,0.49385,-1.33370
AAPL260717C00355000,AAPL,2026-07-17,355.00,call,0.96,1.42,1.38,3,1.45,28,0,60,2026-02-04,0.22951,0.07395,0.00330,-0.02012,0.25875,0.08541
AAPL260717P00355000,AAPL,2026-07-17,355.00,put,0.00,78.38,76.55,2,80.20,2,0,0,2026-02-04,0.33682,-0.82269,0.00418,-0.01914,0.48025,-1.36494
AAPL260717C00360000,AAPL,2026-07-17,360.00,call,1.09,1.18,1.15,5,1.21,16,335,72,2026-02-04,0.22951,0.06200,0.00288,-0.01750,0.22582,0.07176
AAPL260717P00360000,AAPL,2026-07-17,360.00,put,0.00,83.32,81.55,2,85.10,1,0,0,2026-02-04,0.35633,-0.82149,0.00396,-0.02175,0.48231,-1.38689
AAPL260717C00365000,AAPL,2026-07-17,365.00,call,1.19,0.97,0.94,10,1.01,39,13,45,2026-02-04,0.22951,0.05175,0.00250,-0.01513,0.19585,0.06001
AAPL260717P00365000,AAPL,2026-07-17,365.00,put,0.00,88.32,86.55,5,90.10,6,0,0,2026-02-04,0.36609,-0.82804,0.00377,-0.02126,0.47100,-1.41639
AAPL260717C00370000,AAPL,2026-07-17,370.00,call,0.86,0.81,0.79,8,0.84,33,15,55,2026-02-04,0.23926,0.05046,0.00235,-0.01539,0.19195,0.05837
AAPL260717P00370000,AAPL,2026-07-17,370.00,put,0.00,93.35,91.55,1,95.15,2,0,0,2026-02-04,0.38560,-0.82604,0.00360,-0.02402,0.47448,-1.43746
AAPL260717C00380000,AAPL,2026-07-17,380.00,call,0.56,0.56,0.54,17,0.59,33,1,94,2026-02-04,0.23926,0.03536,0.00176,-0.01148,0.14398,0.04105
AAPL260717P00380000,AAPL,2026-07-17,380.00,put,0.00,103.32,101.55,1,105.10,1,0,0,2026-02-04,0.40511,-0.83626,0.00330,-0.02337,0.45637,-1.49321
